"label","brand","name","price","rank","ingredients","combination","dry","normal","oily","sensitive","id_product"
"Face Mask","SEPHORA COLLECTION","Crazy for Clay!","18.00","4","Grey Clay Mask: Water, Kaolin, Talc, Butyrospermum Parkii Butter (Butyrospermum Parkii (Shea Butter)), Steareth-2, Hydrogenated Polyisobutene, CI 77891 (Titanium Dioxide), Stearic Acid, Cetearyl Alcohol, Glycerin, Steareth-21, Butylene Glycol, Ethylhexyl Stearate, Phenoxyethanol, PPG-15 Stearyl Ether, Disodium EDTA, Xanthan Gum, Parfum (Fragrance), Ethylhexylglycerin, Pelargonium Graveolens Flower Water, Benzyl Salicylate, Rosa Canina Fruit Extract, Denatonium Benzoate, Benzyl Alcohol, BHT, Tocopherol, Dehydroacetic Acid. Pink Clay Mask: Water, Kaolin, Glycerin, CI 77891 (Titanium Dioxide), Caprylic/Capric Triglyceride, Steareth-2, Hydrogenated Polyisobutene, Propanediol, Stearic Acid, Butyrospermum Parkii Butter (Butyrospermum Parkii (Shea Butter)), Cetearyl Alcohol, Steareth-21, Phenoxyethanol, PPG-15 Stearyl Ether, Evodia Rutaecarpa Fruit Extract, Disodium EDTA, PVP, Xanthan Gum, Parfum (Fragrance), Hydroxyacetophenone, Ethylhexylglycerin, Benzyl Salicylate, Carbomer, Sodium Hydroxide, Litchi Chinensis Fruit Extract, Denatonium Benzoate, BHT, Tocopherol. Green Clay Mask: Water, Kaolin, Talc, Butyrospermum Parkii Butter (Butyrospermum Parkii (Shea Butter)), Steareth-2, Hydrogenated Polyisobutene, Solum Fullonum (Fuller'S Earth), Butylene Glycol, CI 77891 (Titanium Dioxide), Stearic Acid, Glycerin, Cetearyl Alcohol, Steareth-21, Ethylhexyl Stearate, Luffa Cylindrica Fruit Powder, Phenoxyethanol, PPG-15 Stearyl Ether, Benzophenone-4, Disodium EDTA, Xanthan Gum, Enantia Chlorantha Bark Extract, Parfum (Fragrance), Ethylhexylglycerin, Benzyl Salicylate, Camellia Sinensis Leaf Extract, Citric Acid, CI 77492 (Iron Oxides), Sodium Benzoate, Potassium Sorbate, Oleanolic Acid, Denatonium Benzoate, CI 42090 (Blue 1, Blue 4, Blue 1 Lake), BHT, CI 19140 (Yellow 5, Yellow 5 Lake), Tocopherol.",True,True,True,True,True,904
"Face Mask","DR. JART+","Shake & Shot™ Rubber Masks","12.00","4.1","-Vitamin C (Ascorbic Acid): Brightens the look of skin tone and texture. -Sea Buckthorn Fruit Extract: Is rich in vitamins to help provide an antioxidant effect and brighten skin tone. -Grapefruit Extract: Smooths, energizes, and revitalizes dull and dark skin. STEP 01 Super Booster: Cetyl Ethylhexanoate, PEG-8 Glyceryl Isostearate, Phenoxyethanol, Ethylhexylglycerin, Citrus Aurantium Bergamia (Bergamot) Fruit Oil, Trihydroxystearin, Silica Dimethyl Silylate, Algin, Tetrapotassium Pyrophosphate, Calcium Sulfate. STEP 02 Brightening Liquid Ampoule: Water, Niacinamide, Niacinamide, Calcium Pantothenate, Sodium Ascorbyl Phosphate, Tocopheryl Acetate, Pyridoxine HCl, Sodium Starch Octenylsuccinate, Maltodextrin, Silica, Water, Hippophae Rhamnoides Fruit Extract, Glycerin, Butylene Glycol, Phenoxyethanol, Citrus Paradisi (Grapefruit), Fruit Extract, 1,2-Hexanediol, Butylene Glycol, Water, PVP, Fullerenes, Dipropylene Glycol, PEG-60 Hydrogenated Castor Oil, Phenoxyethanol, Ethylhexylglycerin, Citrus Aurantium Bergamia (Bergamot) Fruit Oil, Butylene Glycol, Coptis Japonica Extract, Cyanocobalamin.",True,True,True,True,True,907
"Face Mask","LANEIGE","Time Freeze Sleeping Mask","39.00","4.3","Water, Propanediol, Avena Sativa (Oat) Kernel Extract, Glycerin, Cyclopentasiloxane, Dimethicone, Squalane, Cyclohexasiloxane, Ceratonia Siliqua (Carob) Fruit Extract, Hibiscus Abelmoschus Seed Extract, Tillandsia Usneoides Extract, Adenosine, Hydrogenated Lecithin, C12-16 Alcohols, Glyceryl Caprylate, Dextrin, Dimethicone, Vinyl Dimethicone Crosspolymer, Dipalmitoyl Hydroxyproline, Butylene Glycol, Cetearyl Glucoside, Cetearyl Alcohol, Ethylhexylglycerin, Xanthan Gum, Theobroma Cacao (Cocoa) Extract, Palmitic Acid, Polysorbate 20, PVP, PEG-240, HDI Copolymer Bis-Decyltetradeceth-20 Ether, Hydroxyethyl Acrylate, Sodium Acryloyldimethyl Taurate Copolymer, Disodium EDTA, Phenoxyethanol, Fragrance.",True,True,True,True,True,909
"Face Mask","SEPHORA COLLECTION","SUPERMASK - The Golden Mask","6.00","2.6","Water, Butylene Glycol, Glycerin, Betaine, Caulerpa Lentillifera Extract, 1,2-Hexanediol, Hydroxyacetophenone, PEG-40 Hydrogenated Castor Oil, Fragrance, Xanthan Gum, Sodium Carbomer, Sodium Hyaluronate, Citrus Reticulata (Tangerine) Peel Extract, Phenoxyethanol, Honey Extract, Aphanothece Sacrum Polysaccharide, Sclerotium Gum, Potassium Sorbate, Sorbic Acid.",True,True,True,True,False,910
"Face Mask","SATURDAY SKIN","Spotlight Brightening Mask","6.00","4.6","Saccharomyces Ferment, Water, Methylpropanediol, 1,2-Hexanediol, Alcohol, Glycerin, Dipropylene Glycol, Butylene Glycol, Vaccinium Vitis-Idaea Leaf Extract, Glycyrrhiza Glabra (Licorice) Root Extract, Nelumbo Nucifera Flower Extract, Citrus Medica Limonum (Lemon) Peel Oil, Juniperus Mexicana Oil, Lavandula Angustifolia (Lavender) Oil, Rosmarinus Officinalis (Rosemary) Leaf Oil, Eucalyptus Globulus Leaf Oil, Citrus Aurantium Dulcis (Orange) Peel Oil, Citrus Grandis (Grapefruit) Peel Oil, Hydrogenated Lecithin, Cholesterol, sh-Polypeptide-1, sh-Polypeptide-8, sh-Polypeptide-9, sh-Polypeptide-45, sh-Polypeptide-22, sh-Oligopeptide-1, sh-Oligopeptide-2, PEG-800, Polysorbate 20, Carbomer, Disodium EDTA, Potassium Hydroxide, Ethylhexylglycerin.",True,True,True,True,True,913
"Face Mask","SEPHORA COLLECTION","SUPERMASK - The Bubble Mask","6.00","4.7","Visit the SEPHORA COLLECTION boutique",True,True,True,True,True,914
"Face Mask","BOSCIA","Luminizing Pink Charcoal Mask","34.00","3.5","Water, Polyvinyl Alcohol, Hamamelis Virginiana (Witch Hazel) Water, Glycereth-26, Butylene Glycol, Glycerin, Pentylene Glycol, Montmorillonite, Polysorbate 20, Acrylates/Palmeth-25 Acrylate Copolymer, Acrylates Copolymer, Lonicera Japonica (Honeysuckle) Flower Extract, Xanthan Gum, Ascorbyl Glucoside, Lonicera Caprifolium (Honeysuckle) Flower Extract, Diglycerin, Simmondsia Chinensis (Jojoba) Seed Extract, Epilobium Angustifolium Flower/Leaf/Stem Extract, Pinus Pinaster Bark Extract, Rosmarinus Officinalis (Rosemary) Leaf Oil, Eucalyptus Globulus Leaf Oil, Charcoal Powder, Titanium Dioxide (CI 77891), Carmine (CI 75470).",True,False,True,True,True,916
"Face Mask","KORRES","Greek Yoghurt Advanced Nourishing Sleeping Facial","46.00","4.4","Water, Glycerin, Glyceryl Stearate Citrate, Dicaprylyl Carbonate, Alcohol Denat., Triheptanoin, Behenyl Alcohol, Glyceryl Stearate, Aloe Barbadensis Leaf Juice, Isodecyl Neopentanoate, Simmondsia Chinensis (Jojoba) Seed Oil, Cera Alba/Beeswax/Cire D'abeille, Lecithin, Imperata Cylindrica Root Extract, Acacia Decurrens/Jojoba/Sunflower Seed Wax/Polyglyceryl-3 Esters, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Alpha-Isomethyl Ionone, Amyl Cinnamal, Ascorbyl Tetraisopalmitate, Benzyl Salicylate, Caprylyl Glycol, Carbomer, Cetearyl Alcohol, Coumarin, Distarch Phosphate, Fragrance, Galactoarabinan, Geraniol, Glycine Soja (Soybean) Oil, Glycine Soja (Soybean) Sterols, Hydrolyzed Sodium Hyaluronate, Hydroxycitronellal, Hydroxyethyl Acrylate/Sodium Acryloyldimethyl Taurate Copolymer, Hydroxyisohexyl 3 Cyclohexene Carboxaldehyde, Isoeugenol, Linalool, Phenoxyethanol, Rosmarinus Officinalis (Rosemary) Leaf Extract, Sodium Hydroxide, Tetrahydrodiferuloylmethane, Tetrasodium Glutamate Diacetate, Tocopheryl Acetate, Xanthan Gum, Yogurt Powder.",True,True,True,True,True,917
"Face Mask","SEPHORA COLLECTION","Face Mask - Aloe Vera - Replenishing","6.00","4.7","Water, Butylene Glycol, Aloe Barbadensis Leaf Juice, Glycerin, Betaine, 1,2-Hexanediol, Hydroxyacetophenone, Saccharide Isomerate, Xanthan Gum, Parfum (Fragrance), Aloe Barbadensis Leaf Extract, Phalaenopsis Amabilis Extract, Phenoxyethanol, Citric Acid, Sodium Citrate, Potassium Sorbate, Sodium Benzoate.",True,True,True,True,True,919
"Face Mask","DR. JART+","Hydration Lover Rubber Mask","12.00","4","Water, Methylpropanediol, Chondrus Crispus Extract, Glycerin, 1,2-Hexanediol, Algin, Calcium Lactate, Butylene Glycol, Codium Fragile Extract, EnteromorphaCompressa Extract, Chlorella Minutissima Extract, Dipotassium Glycyrrhizate,Panthenol, Allantoin, PEG-60 Hydrogenated Castor Oil, Titanium Dioxide, Polymethylsilsesquioxane, Melia Azadirachta Leaf Extract, Melia Azadirachta Flower Extract,Coccinia Indica Fruit Extract, Solanum Melongena (Eggplant) Fruit Extract, Aloe BarbadensisFlower Extract, Simmondsia Chinensis (Jojoba) Seed Oil, Ocimum SanctumLeaf Extract, Curcuma Longa (Turmeric) Root Extract, Corallina Officinalis Extract,Silica, Citrus Aurantium Dulcis (Orange) Peel Oil, Citrus Limon (Lemon) Peel Oil, CitrusGrandis (Grapefruit) Peel Oil, Citrus Aurantium Bergamia (Bergamot) Fruit Oil, RosmarinusOfficinalis (Rosemary) Leaf Oil, Eucalyptus Globulus Leaf Oil, Lavandula Angustifolia(Lavender) Oil, Disodium EDTA, Ceratonia Siliqua Gum, Sucrose, PotassiumChloride, Xanthan Gum, Citric Acid, Sodium Citrate, Phenoxyethanol, Ethylhexylglycerin.",True,True,True,False,True,921
"Face Mask","DR. JART+","Bright Lover Rubber Mask","12.00","4.3","Water, Methylpropanediol, Chondrus Crispus Extract, Glycerin, 1,2-Hexanediol, Algin, Calcium Lactate, Laminaria Japonica Extract, Undaria Pinnatifida Extract, Sargassum Fulvellum Extract, Dipotassium Glycyrrhizate, Panthenol, Allantoin, PEG60Hydrogenated Castor Oil, Titanium Dioxide, Polymethylsilsesquioxane, Curcuma Lo-nga (Turmeric) Root Extract, Melia Azadirachta Flower Extract, Melia Azadirachta LeafExtract, Melia Azadirachta Bark Extract, Corallina Officinalis Extract, Moringa OleiferaSeed Oil, Ocimum Sanctum Leaf Extract, Silica, Citrus Nobilis (Mandarin Orange) PeelOil, Disodium EDTA, Butylene Glycol, Ceratonia Siliqua Gum, Sucrose, Potassium Chl-oride, Xanthan Gum, Citric Acid, Sodium Citrate, Phenoxyethanol, Ethylhexylglycerin.",True,True,True,True,True,922
"Face Mask","FIRST AID BEAUTY","5 in 1 Bouncy Mask","38.00","4.3","Water, Propanediol, Butylene Glycol, Cyclopentasiloxane, Glycerin, PEG-240/HDI Copolymer Bis-Decyltetradeceth-20 Ether, Pyrus Malus (Apple) Fruit Extract, Citrullus Lanatus (Watermelon) Fruit Extract, Lens Esculenta (Lentil) Fruit Extract, Pullulan, Camellia Sinensis Leaf Extract, Chrysanthemum Parthenium (Feverfew) Extract, Algae Extract, Cucumis Sativus (Cucumber) Fruit Extract, Rosa Multiflora Fruit Extract, Glycyrrhiza Glabra (Licorice) Root Extract, Plankton Extract, Tocopherol, Sea Salt (Maris Sal, Sal Marin), Ascorbyl Palmitate, Dipotassium Glycyrrhizate, Tetrahexyldecyl Ascorbate, Sodium PCA, Dimethicone, Polyglyceryl-10 Laurate, Divinyldimethicone/Dimethicone Copolymer, Caprylic/Capric Triglyceride, Caprylyl Glycol, Pentylene Glycol, Menthoxypropanediol, Stevioside, Carrageenan, Disodium EDTA, Hydrogenated Castor Oil Isostearate, Sodium Lactate, Sodium Dilauramidoglutamide Lysine, Hydroxyphenyl Propamidobenzoic Acid, Sodium Citrate, Phenoxyethanol, Xanthan Gum, Sodium Benzoate, Potassium Sorbate, Potassium Laurate.",True,True,True,True,True,923
"Face Mask","DR. JART+","Cicapair™ Tiger Grass Nightly Re.Pair Mask","48.00","4.3","Water, Cantella Asiatica Leaf Water, Glycerin, Propanediol, Cyclopentasiloxane, Dimethicone, Butylene Glycol, lsododecane, Cetyl Ethylhexanoate, PEG-1 O Dimethicone, Niacinamide, Cetyl PEG/PPG-10/1 Dimethicone, Caprylic/Capric Triglyceride, Magnesium Sulfate, Bis-PEG/PPG-14/14 Dimethicone, Disteardimonium Hectorite, Propylene Carbonate, Phenoxyethanol, Chlorphenesin, Lavan du la Angustifolia (Lavender Oil, Citrus Grandis (Grapefruit) Peel Oil, Melia Azadirachta Leaf Extract, Sodium Benzoate, Rosmarinus Officinalis (Rosemary) Leaf Oil, Asiaticoside, Asiatic Acid, Adenosine, Potassium Sorbate, Disodium EDTA, Melia Azadirachta Flower Extract, Madecassic Acid, Anthe mis Nobilis Flower Oil, Theobroma Cacao (Cocoa) Extract, Dextrin, Gentelia J/.siatica Meristem Cell Culture, Silica, Aniba Rosaeodora (Rosewood) Wood Oil, Alcohol, 1,2-Hexanediol,Spirulina Platensis Powder, Gentelia Asiatica Extract, Houttuynia Cordata Extract, xanthan Gum, Polysorbate 20, PEG-8, Caprylyl Glycol, Helianthus Annuus (Sunflower) Seed Extract, PPG-1-PEG-9 Lauryl Glycol Ether, Achillea Millefolium Extract, Artemisia Absinthium Extract, Amica Montana Flower Extract, Gentiana Lutea Root Extract, Hedera Helix (Ivy) Leaf/Stem Extract, Sodium Glycerophosphata, Phytic Acid, Madecassosida, Selaginella Lepidophylla Extract, Potassium Magnesium Aspartate, Cibic Acid, Sodium Polyacrylate, Magnesium Gluconata, Calcium Gluconate.",True,True,True,True,True,924
"Face Mask","SEPHORA COLLECTION","Face Mask - Pineapple - Pore Perfecting","6.00","4.7","Water, Butylene Glycol, Glycerin, Betaine, 1,2-Hexanediol, Hydroxyacetophenone, Xanthan Gum, Glycosyl Trehalose, Sodium Polyglutamate, Sodium Polyglutamate Crosspolymer, Phosphatidylcholine, Parfum (Fragrance), Phenoxyethanol, Polysorbate 80, Ananas Sativus (Pineapple) Fruit Extract, Ascorbyl Palmitate, Ubiquinone, Tocopheryl Acetate, Potassium Sorbate, Sodium Benzoate, Citric Acid.",True,True,True,True,True,926
"Face Mask","FARMACY","Coconut Gel Sheet Mask - Brightening","6.00","4.5","Water, Glycerin, Niacinamide, Propanediol, Polyglycerin-3, Methylpropanediol, 1,2-Hexanediol, Betaine, Cocos Nucifera (Coconut) Water, Echinacea Purpurea Root Extract, Collagen, Brassica Oleracea Italica (Broccoli) Extract, Allantoin, Panthenol, Sodium Hyaluronate, Beta-Glucan, Artemisia Vulgaris Extract, Trehalose, Citrus Aurantifolia (Lime) Oil, Citrus, Aurantium Bergamia (Bergamot) Fruit Oil, Citrus Aurantium Dulcis (Orange) Peel Oil, Cananga, Odorata Flower Oil, Salvia Officinalis (Sage) Leaf Extract, Zingiber Officinale (Ginger) Root Oil, Polyglyceryl-10 Laurate, Sorbitan Olivate, Diethoxyethyl Succinate, Cetearyl Olivate, Butylene Glycol, Ammonium Acryloyldimethyltaurate/Vp Copolymer, Carbomer, Arginine, Caprylyl Glycol, Ethylhexylglycerin, Xanthan Gum, Trisodium Ethylenediamine Disuccinate, Caprylic/Capric Triglyceride, Dipotassium Glycyrrhizate, T-Butyl Alcohol, Leuconostoc/Radish Root Ferment Filtrate.",True,True,True,True,True,927
"Face Mask","SEPHORA COLLECTION","Face Mask - Coconut - Nourishing","6.00","3.5","Water, Butylene Glycol, Glycerin, Betaine, Mannitol, 1,2-Hexanediol, Hydroxyacetophenone, Saccharide Isomerate, Xanthan Gum, Ammonium Glycyrrhizate, Chenopodium Quinoa Seed Extract, PEG-40 Hydrogenated Castor Oil, Parfum (Fragrance), Caffeine, Zinc Gluconate, Cocos Nucifera (Coconut) Fruit Extract, Phenoxyethanol, Cocos Nucifera (Coconut) Oil, Citric Acid, Aesculus Hippocastanum (Horse Chestnut) Seed Extract, Sodium Citrate, Potassium Sorbate, Sodium Benzoate, Gardenia Tahitensis Flower, Tocopherol.",True,True,True,True,True,928
"Face Mask","BOSCIA","Charcoal Pore Pudding Intensive Wash-Off Treatment","38.00","4.4","Charcoal Pore Pudding Black: Water, Diglycerin, Glycerin, Corn Starch, Talc, Kaolin, Montmorillonite, Acrylates Copolymer, Ethylhexylglycerin, Ammonium Acryloyldimethyltaurate/VP Copolymer, Hydroxyacetophenone, Charcoal Powder, Polysorbate 20, PVP, Butylene Glycol, Pelargonium Graveolens Flower Oil, Dipotassium Glycyrrhizate, Sodium Hyaluronate, Simmondsia Chinensis (Jojoba) Seed Extract, Epilobium Angustifolium Flower/Leaf/Stem Extract, Iron Oxides (CI 77499), Titanium Dioxide (CI 77891). White Charcoal Pore Pudding: Water, Diglycerin, Glycerin, Corn Starch, Montmorillonite, Kaolin, Talc, Ethylhexylglycerin, Hydroxyacetophenone, Polysorbate 20, Acrylates Copolymer, Ammonium Acryloyldimethyltaurate/VP Copolymer, Kappaphycus Alvarezii Extract, Butylene Glycol, PVP, Pelargonium Graveolens Flower Oil, Simmondsia Chinensis (Jojoba) Seed Extract, Sodium Hyaluronate, Sea Water, Caprylic/Capric Triglyceride, Epilobium Angustifolium Flower/Leaf/Stem Extract, Charcoal Powder, Salicornia Herbacea Extract, Titanium Dioxide (CI 77891).",True,True,True,True,True,930
"Face Mask","SEPHORA COLLECTION","SUPERMASK - The Charcoal Mask","6.00","4.1","Water, Glycerin, Hydroxyethyl Urea, Alcohol Denat, 1,2-Hexanediol, Phenoxyethanol, Butylene Glycol, Epilobium Fleischeri Extract, Coceth-7, Hydrolyzed Jojoba Esters, PPG-1-PEG-9 Lauryl Glycol Ether, Betaine, Hydroxyethyl Acrylate/Sodium Acryloyldimethyl Taurate Copolymer, PEG-40 Hydrogenated Castor Oil, Arginine, Carbomer, Ethylhexylglycerin, Fragrance, Disodium EDTA, Citric Acid, Charcoal Powder, Polysorbate 60, Sorbitan Isostearate, Potassium Sorbate, Tocopherol.",True,False,True,True,False,932
"Face Mask","HERBIVORE","Brighten Pineapple Enzyme + Gemstone Instant Glow Mask","48.00","4.2","Aloe Barbadensis (Organic Aloe) Leaf Juice, Hydroxyethyl Cellulose (plant derived), Glycerin, Carica Papaya (Organic Papaya) Fruit Extract, Pineapple Natural Melange, Citrus Aurantium var. Amara, Carica Papaya (Organic Papaya) Leaf Extract, Ananas Comosus (Organic Pineapple) Fruit Extract, Brazilian Micronized Tourmaline Gemstone Powder, Oryza Sativa (Rice) Powder, Leucidal (Radish Root Ferment).",True,True,True,False,True,934
"Face Mask","YOUTH TO THE PEOPLE","Superfood Skin Reset Antioxidant Mask","44.00","4.4","Water, Kaolin, Organic Glycerin, Organic Brassica Oleracea (Kale) Leaf Extract, Organic Spinacia Oleracea (Spinach) Leaf Extract, Organic Camellia Sinensis (Green Tea) Leaf Extract, Organic Chamomilla Recutita (Matricaria) Flower Extract, Organic Medicago Sativa (Alfalfa) Extract, Organic Aloe Barbadensis (Aloe) Leaf Extract, Organic Spirulina Platensis (Spirulina) Extract, Plankton Extract, Helianthus Annuus (Sunflower) Seed Oil, Stearic Acid, Glyceryl Stearate, Tocopheryl Acetate (Vitamin E), Ascorbic Acid (Vitamin C), Panthenol (Vitamin B5), Sodium Hyaluronate Crosspolymer, Algae Extract, Chlorophyll, Sodium Citrate, Sodium Ascorbate, Lecithin, Natural Fragrance, Pentylene Glycol, Ethylhexylglycerin, Phenoxyethanol, Potassium Sorbate.",True,True,True,True,True,936
"Face Mask","DR. JART+","Water Fuse Hydro Sleep Mask","48.00","4.4","Water, Glycerin, Dimethicone, Butylene Glycol, Propanediol, PEG/PPG-17/6 Copolymer, Niacinamide, Cyclopentasiloxane, Cetyl Ethylhexanoate, Cetearyl Olivate, Cyclohexasiloxane, Carbomer, Sorbitan Olivate, Ammonium Acryloyldimethyltaurate/VP Copolymer, Tromethamine, Dimethiconol, Xanthan Gum, Dimethicone/Vinyl Dimethicone Crosspolymer, Phenoxyethanol, Chlorphenesin, Ethylhexylglycerin, Caprylyl Glycol, Adenosine, Alcohol, Disodium EDTA, Melia Azadirachta Leaf Extract, Citrus Grandis (Grapefruit) Peel Oil, Melia Azadirachta Flower Extract, Amino Esters-1, Sodium Hyaluronate, Coccinia Indica Fruit Extract, Eucalyptus Globulus Leaf Oil, Solanum Melongena (Eggplant) Fruit Extract, Citrus Aurantium Dulcis (Orange) Peel Oil, Aloe Barbadensis Flower Extract, Lawsonia Inermis (Henna) Extract, Curcuma Longa (Turmeric) Root Extract, Citrus Paradisi (Grapefruit) Peel Oil, Corallina Officinalis Extract, Boswellia Carterii Oil, Pelargonium Graveolens Flower Oil, Ocimum Sanctum Leaf Extract, Amyris Balsamifera Bark Oil, Mineral Salts, Onsen-Sui, Maltodextrin, Hydrolyzed Vegetable Protein, 1,2-Hexanediol, Sodium Glycerophosphate, Sodium Lactate, Potassium Magnesium Aspartate, Polysorbate 20, Calcium Gluconate, Magnesium Gluconate, Psidium Guajava Leaf Extract, Cinchona Succirubra Bark Extract, Aloe Barbadensis Leaf Extract, Abronia Villosa Leaf Extract, Rhodiola Rosea Root Extract, Palmitoyl Oligopeptide, Palmitoyl Tetrapeptide-7, Hydrolyzed Hyaluronic Acid.",True,True,True,True,True,937
"Face Mask","LANEIGE","Mini Pore Waterclay Mask","25.00","4.7","Water, Sea Silt, Kaolin, Glycerin, Bentonite, Alcohol, Microcrystalline Cellulose, Mentha Piperita (Peppermint) Extract, Pinus Sylvestris Bud Extract, Phytosphingosine, Glyceryl Caprylate, Lecithin, Ceteareth-20, Cetyl Alcohol, Cellulose Gum, Stearyl Alcohol, Ethylhexylglycerin, Xanthan Gum ,Titanium Dioxide (CI 77891), Pentylene Glycol, Hydrogenated Polydecene, Disodium EDTA, Phenoxyethanol, Iron Oxides (CI 77499).",True,True,True,True,True,941
"Sun protect","VOLITION BEAUTY","Prismatic Luminizing Shield SPF 50","35.00","4.2","Cyclopentasiloxane, Water, Coconut Alkanes, Isododecane, Glycerin, Polyglyceryl-3 Polydimethylsiloxyethyl Dimethicone, PEG/PPG-18/18 Dimethicone, Adipic Acid/Neopentyl Glycol Crosspolymer, Lauryl Dimethicone, Triethoxysilylethyl Polydimethylsiloxyethyl Hexyl Dimethicone, Aluminum Hydroxide, Stearic Acid, Butylene Glycol, Phenoxyethanol, Synthetic Fluorphlogopite, Titanium Dioxide, Hydrogenated Polyisobutene, Actinidia Chinensis (Kiwi) Fruit Water, Coco-Caprylate/Caprate, Caprylyl Glycol, Ethylhexylglycerin, Hexylene Glycol, Alcohol, Sophora Flavescens Root Extract, Sodium Hyaluronate, Glycyrrhiza Uralensis (Licorice) Root Extract, Hydrogenated Lecithin, CI 77491, CI 77492.",True,True,True,True,True,942
"Face Mask","GLAMGLOW","INSTAMUD 60 Second Pore-Refining Treatment","42.00","4.1","Water, Aloe Barbadensis Leaf Juice, Sodium C14-16 Olefin Sulfonate, Bentonite, Glycerin, Kaolin, Hamamelis Virginiana (Witch Hazel) Water, Caprylic/Capric Triglyceride, Ethyl Perfluorobutyl Ether, Sodium Cocoamphoacetate, Cocamidopropyl Betaine, Ethyl Perfluoroisobutyl Ether, Niacinamide, Sodium Hyaluronate, Avena Sativa (Oat) Kernel Extract, Pyrus Malus (Apple) Fruit Extract, Allantoin, Acetyl Glucosamine, Bisabolol, Dipotassium Glycyrrhizate, Ethylhexylglycerin, Menthol, Ppg-26-Buteth-26, Cocamidopropyl Hydroxysultaine, Sodium Chloride, Xanthan Gum, Butyl Methoxydibenzoylmethane, Ethylhexyl Salicylate, Ethylhexyl Methoxycinnamate, Pentylene Glycol, Citric Acid, Propanediol, Peg-40 Hydrogenated Castor Oil, BHT, Chlorphenesin, Phenoxyethanol, Potassium Sorbate, Titanium Dioxide (Ci 77891), Ext. Violet 2 (ci 60730).",True,True,True,True,True,943
"Face Mask","SEPHORA COLLECTION","SUPERMASK - The Silver Mask","6.00","4.8","Water, Butylene Glycol, Glycerin, Betaine, Caulerpa Lentillifera Extract, 1,2-Hexanediol, Hydroxyacetophenone, PEG-40 Hydrogenated Castor Oil, Fragrance, Xanthan Gum, Sodium Carbomer, Sodium Hyaluronate, Citrus Reticulata (Tangerine) Peel Extract, Phenoxyethanol, Conchiolin Powder, Aphanothece Sacrum Polysaccharide, Sclerotium Gum.",True,True,True,True,False,944
"Face Mask","DR. JART+","Clear Skin Lover Rubber Mask","12.00","4.2","Water, Methylpropanediol, Chondrus Crispus Extract, Glycerin, 1,2-Hexanediol, Algin, Calcium Lactate, Butylene Glycol, Gelidium Cartilagineum Extract,Laminaria Japonica Extract, Enteromorpha Compressa Extract, Spirulina PlatensisExtract, Undaria Pinnatifida Extract, Dipotassium Glycyrrhizate, Panthenol,Allantoin, PEG-60 Hydrogenated Castor Oil, Titanium Dioxide, Polymethylsilsesquioxane,Peat Water, Potassium Sorbate, Acacia Senegal Gum, Hydroxypropyl Methylcellulose,Silica, Melaleuca Alternifolia (Tea Tree) Leaf Oil, Disodium EDTA, CeratoniaSiliqua Gum, Sucrose, Potassium Chloride, Xanthan Gum, Citric Acid, SodiumCitrate, Phenoxyethanol, Ethylhexylglycerin.",True,True,True,True,True,947
"Face Mask","DR. JART+","Dermask Water Jet Soothing Hydra Solution™","6.00","4.1","Water, Glycerin, Butylene Glycol, Alcohol, Panthenol, Betaine, Xylitylglucoside, Anhydroxylitol, Xylitol, Aloe Barbadensis Leaf Extract, Bambusa Vulgaris Extract, Pinus Densiflora Leaf Extract, Thuja Orientalis Extract, Chamaecyparis Obtusa Leaf Extract, Chlorphenesin, Hydroxyethylcellulose, Disodium EDTA, Xanthan Gum, PEG-60 Hydrogenated Castor Oil, Glycyrrhiza Glabra (Licorice) Root Extract, Zingiber Officinale (Ginger) Root Extract, Schizandra Chinensis Fruit Extract, Coptis Japonica Root Extract, Camellia Sinensis Leaf Extract, Caprylyl Glycol, 1,2-Hexanediol, Dipotassium Glycyrrhizate, Hydroxyethyl Acrylate/Sodium, Acryloyldimethyl Taurate Copolymer, Carbomer, Arginine, Citrus Grandis (Grapefruit) Seed Extract, Acorus Calamus Root Extract, Perilla Ocymoides Leaf Extract, Cyclopentasiloxane, Cyclohexasiloxane, PEG-10 Dimethicone/Vinyl Dimethicone Crosspolymer, Polyglutamic Acid, Methylpropanediol, Phenoxyethanol, Thymus Vulgaris (Thyme) Flower/Leaf Oil.",True,True,True,True,True,949
"Face Mask","FOREO","Call It A Night Revitalizing & Nourishing UFO™ Activated Mask","9.00","4.7","-Ginseng -Olive Oil",True,True,True,True,True,951
